amount,time,n_transactions_day,merchant_category,merchant_name,customer_id,transaction_id,is_fraud
46.92680899768591,8.967379643200765,2,food,Walmart,CUST_00000,TXN_0000000,0
301.0121430917521,7.989890309553679,4,food,Starbucks,CUST_00001,TXN_0000001,0
131.67456935454493,4.227693900068641,3,retail,Walmart,CUST_00002,TXN_0000002,0
91.29425537759532,14.57440008243571,1,food,Amazon,CUST_00003,TXN_0000003,0
16.962487046234628,11.438979852207094,5,travel,Best Buy,CUST_00004,TXN_0000004,0
16.959629191460518,20.776823815776087,2,entertainment,Best Buy,CUST_00005,TXN_0000005,0
5.983876860868068,0.7706299315693981,3,food,Target,CUST_00006,TXN_0000006,0
201.12308644799396,15.452830261323033,0,food,Amazon,CUST_00007,TXN_0000007,0
91.90821536272645,18.310773084277468,1,entertainment,Starbucks,CUST_00008,TXN_0000008,0
123.12500617045903,18.22767766051937,3,retail,Target,CUST_00009,TXN_0000009,0
2.0799307999138623,21.265775210292603,2,entertainment,Best Buy,CUST_00010,TXN_0000010,0
350.3557475158312,17.496809827907857,2,entertainment,Starbucks,CUST_00011,TXN_0000011,0
178.6429543354675,22.26744147954471,3,food,Walmart,CUST_00012,TXN_0000012,0
23.8687625248947,7.983758395701395,2,retail,Amazon,CUST_00013,TXN_0000013,1
20.067898874966335,12.077026002037034,3,retail,Walmart,CUST_00014,TXN_0000014,0
20.261142283225706,0.3379119187893762,5,entertainment,Best Buy,CUST_00015,TXN_0000015,0
36.27537294604771,0.1669820952789891,3,travel,Target,CUST_00016,TXN_0000016,0
74.39278308608544,5.763038890836477,5,travel,Walmart,CUST_00017,TXN_0000017,0
56.55370667803366,2.419372731338046,4,travel,Best Buy,CUST_00018,TXN_0000018,0
34.42229925539415,6.245072830458087,4,food,Walmart,CUST_00019,TXN_0000019,0
94.63708738997987,4.249039068681538,4,food,Amazon,CUST_00020,TXN_0000020,0
15.023452872733866,0.6844805961275577,2,travel,Walmart,CUST_00021,TXN_0000021,0
34.551551200240226,21.823299513745184,2,entertainment,Amazon,CUST_00022,TXN_0000022,0
45.6277218220847,0.1973551533333966,5,food,Amazon,CUST_00023,TXN_0000023,0
60.893468785977504,17.66597146409005,5,retail,Starbucks,CUST_00024,TXN_0000024,0
153.7936011030912,3.6515492860683967,1,entertainment,Target,CUST_00025,TXN_0000025,0
22.273586212869027,21.8935109279904,3,travel,Walmart,CUST_00026,TXN_0000026,0
72.20291550331277,21.427102550157258,8,food,Best Buy,CUST_00027,TXN_0000027,0
89.75047213097605,15.693627512862175,3,food,Starbucks,CUST_00028,TXN_0000028,0
4.756384975640855,16.133619595214522,6,retail,Target,CUST_00029,TXN_0000029,0
93.533302064961,0.12813940727252504,1,travel,Starbucks,CUST_00030,TXN_0000030,0
18.696125197741644,23.636917586726447,3,travel,Walmart,CUST_00031,TXN_0000031,0
6.726393087930424,21.067982485819545,2,food,Walmart,CUST_00032,TXN_0000032,0
297.3687793506931,21.482549417522208,1,travel,Walmart,CUST_00033,TXN_0000033,1
337.06303424611724,15.821868889220926,2,retail,Target,CUST_00034,TXN_0000034,0
165.23315728128767,8.274886287708878,3,entertainment,Starbucks,CUST_00035,TXN_0000035,0
36.32878599687583,21.44756757817154,4,travel,Best Buy,CUST_00036,TXN_0000036,0
10.277731500250624,6.996406275628616,2,retail,Starbucks,CUST_00037,TXN_0000037,0
115.27507630986618,13.505077040212868,2,food,Target,CUST_00038,TXN_0000038,0
58.009084258539836,2.3935433362531775,3,entertainment,Amazon,CUST_00039,TXN_0000039,0
13.015223395444863,22.126935123186005,5,retail,Amazon,CUST_00040,TXN_0000040,0
68.35472281341501,3.37849098650912,3,entertainment,Amazon,CUST_00041,TXN_0000041,0
3.4993721443479084,5.397523337529774,3,entertainment,Best Buy,CUST_00042,TXN_0000042,0
240.04228873930236,13.39521979507716,2,food,Target,CUST_00043,TXN_0000043,0
29.94577768406861,18.338232005111557,1,food,Target,CUST_00044,TXN_0000044,0
108.62557985649804,14.864431342471175,3,retail,Amazon,CUST_00045,TXN_0000045,0
37.354658165762366,5.571213907203748,4,retail,Target,CUST_00046,TXN_0000046,0
73.41108959092286,0.02263302065976802,2,retail,Target,CUST_00047,TXN_0000047,0
79.12237979817975,18.17161392737854,1,entertainment,Walmart,CUST_00048,TXN_0000048,0
20.438859950790576,23.64497582186625,5,food,Best Buy,CUST_00049,TXN_0000049,0
349.28071327362267,19.43791488734617,2,entertainment,Target,CUST_00050,TXN_0000050,0
149.22453771381407,11.044958835758768,2,travel,Amazon,CUST_00051,TXN_0000051,0
280.50944192915824,21.690414273578558,5,food,Starbucks,CUST_00052,TXN_0000052,0
225.21519975341965,9.8363441548404,1,retail,Starbucks,CUST_00053,TXN_0000053,0
91.1054412383275,12.598418021843221,3,entertainment,Best Buy,CUST_00054,TXN_0000054,0
254.9435379269405,11.451114417496399,6,food,Target,CUST_00055,TXN_0000055,0
9.265545895311563,10.7429729439726,4,retail,Walmart,CUST_00056,TXN_0000056,0
21.813469463126744,18.604578463053738,6,retail,Target,CUST_00057,TXN_0000057,0
4.628196568683196,12.642453774467807,0,travel,Amazon,CUST_00058,TXN_0000058,0
39.35320868030868,7.601210928605186,3,food,Target,CUST_00059,TXN_0000059,0
49.21302917942186,6.19579602380348,5,retail,Starbucks,CUST_00060,TXN_0000060,0
31.65604432088257,0.9059356072184013,3,entertainment,Starbucks,CUST_00061,TXN_0000061,0
176.45578652409338,13.996683885193104,4,food,Best Buy,CUST_00062,TXN_0000062,1
44.12269995298701,5.519073969624821,1,travel,Amazon,CUST_00063,TXN_0000063,0
32.98028401342492,3.555214128393194,7,retail,Best Buy,CUST_00064,TXN_0000064,0
78.2407083207746,15.691919131864264,2,retail,Target,CUST_00065,TXN_0000065,0
15.189814782062886,16.34902218771717,4,food,Walmart,CUST_00066,TXN_0000066,0
162.04835957747312,18.051717414183983,4,food,Best Buy,CUST_00067,TXN_0000067,0
7.747586881130901,12.085845512126195,1,food,Starbucks,CUST_00068,TXN_0000068,0
433.41463395873194,21.457310524893277,3,travel,Amazon,CUST_00069,TXN_0000069,0
147.94837762415114,22.472226081557466,3,entertainment,Target,CUST_00070,TXN_0000070,0
22.153944050588596,19.376902555019747,6,travel,Amazon,CUST_00071,TXN_0000071,0
0.5537420375935475,15.254243568196493,4,retail,Amazon,CUST_00072,TXN_0000072,0
168.9896777486126,7.289302886188528,3,food,Amazon,CUST_00073,TXN_0000073,0
122.70959073870446,23.590678118885307,3,entertainment,Starbucks,CUST_00074,TXN_0000074,0
130.5662908787999,6.57926801260652,3,travel,Walmart,CUST_00075,TXN_0000075,0
147.52145260435134,4.8637661277703454,3,food,Best Buy,CUST_00076,TXN_0000076,0
7.692926551379635,10.611698730877986,4,food,Starbucks,CUST_00077,TXN_0000077,0
44.38926724162325,1.364173697097323,3,travel,Walmart,CUST_00078,TXN_0000078,0
12.315010460444965,23.48386715212298,1,entertainment,Target,CUST_00079,TXN_0000079,0
198.85295716582226,14.122405353994196,4,food,Best Buy,CUST_00080,TXN_0000080,0
97.63011917123741,13.366850199940206,5,retail,Walmart,CUST_00081,TXN_0000081,0
40.1818801251301,15.739110717593277,5,retail,Target,CUST_00082,TXN_0000082,0
6.566806580478289,11.92856754665296,3,food,Best Buy,CUST_00083,TXN_0000083,0
37.24883504103537,0.769524410268998,3,travel,Target,CUST_00084,TXN_0000084,0
39.331421318413135,14.695470932169522,5,entertainment,Starbucks,CUST_00085,TXN_0000085,0
130.7875783957741,17.188173046954336,3,food,Target,CUST_00086,TXN_0000086,0
101.488935892602,10.001977454977276,2,retail,Amazon,CUST_00087,TXN_0000087,0
218.22519124015147,18.175093729708628,3,entertainment,Starbucks,CUST_00088,TXN_0000088,0
63.90661333763098,5.448031184122095,1,entertainment,Target,CUST_00089,TXN_0000089,0
12.73723936155019,5.310638185588417,4,food,Starbucks,CUST_00090,TXN_0000090,0
124.91263443165994,3.874007704501775,5,travel,Best Buy,CUST_00091,TXN_0000091,0
143.0392753076864,8.927874234939885,3,travel,Amazon,CUST_00092,TXN_0000092,0
82.38874948858287,20.328288849338005,3,travel,Amazon,CUST_00093,TXN_0000093,0
147.38899667213644,19.869889491577545,1,entertainment,Target,CUST_00094,TXN_0000094,0
68.0814731510278,9.187780991124091,2,travel,Best Buy,CUST_00095,TXN_0000095,0
73.9678838777267,14.138849663525678,2,retail,Starbucks,CUST_00096,TXN_0000096,0
55.781419390842736,17.299591595397974,6,food,Target,CUST_00097,TXN_0000097,0
2.574777399011373,5.7889625910725515,5,retail,Walmart,CUST_00098,TXN_0000098,0
11.416743519186584,4.03538606147393,4,travel,Target,CUST_00099,TXN_0000099,0
3.1933681293053824,23.330303837095464,6,food,Walmart,CUST_00100,TXN_0000100,0
101.17295509275495,14.821375517030845,4,food,Amazon,CUST_00101,TXN_0000101,0
37.73967087950999,23.55397732400793,1,travel,Target,CUST_00102,TXN_0000102,0
71.04371771341901,8.106143691173498,6,food,Target,CUST_00103,TXN_0000103,0
238.12655298459754,16.872760799379158,2,travel,Amazon,CUST_00104,TXN_0000104,0
28.673882298329833,5.342487276989705,2,food,Starbucks,CUST_00105,TXN_0000105,0
52.82819748826726,6.26880411057391,3,travel,Target,CUST_00106,TXN_0000106,0
140.87491475385835,12.285650910470975,5,retail,Best Buy,CUST_00107,TXN_0000107,0
25.980515691739402,7.6708350121937094,3,food,Amazon,CUST_00108,TXN_0000108,0
8.010427855017637,4.022917532174027,3,entertainment,Starbucks,CUST_00109,TXN_0000109,0
34.21403038870571,6.309136847743824,1,retail,Amazon,CUST_00110,TXN_0000110,0
17.580835850006284,0.8579614671807514,2,entertainment,Amazon,CUST_00111,TXN_0000111,0
265.4950085880625,16.90616691545968,3,retail,Starbucks,CUST_00112,TXN_0000112,0
165.08870804845694,11.81079977006068,1,retail,Starbucks,CUST_00113,TXN_0000113,0
100.34941905205311,2.261833593708615,1,retail,Starbucks,CUST_00114,TXN_0000114,0
205.1519730520813,4.120655835083789,4,entertainment,Best Buy,CUST_00115,TXN_0000115,0
162.79689407405564,2.4608289147034563,2,retail,Walmart,CUST_00116,TXN_0000116,0
20.649547635863907,14.702227398621035,4,food,Amazon,CUST_00117,TXN_0000117,0
223.0813405235561,2.261048726699851,4,food,Target,CUST_00118,TXN_0000118,0
77.5099901966172,18.102775992845185,1,food,Walmart,CUST_00119,TXN_0000119,0
164.73482913035662,0.4922620636893882,3,retail,Target,CUST_00120,TXN_0000120,0
226.42426492862313,5.9850189119014106,3,travel,Target,CUST_00121,TXN_0000121,0
38.27307164183185,21.37600022140577,1,travel,Target,CUST_00122,TXN_0000122,0
11.659216012385084,17.244751634933905,3,food,Best Buy,CUST_00123,TXN_0000123,0
25.868674613938136,1.7512399902165052,2,retail,Best Buy,CUST_00124,TXN_0000124,0
55.70576927486144,19.707026507644315,5,entertainment,Walmart,CUST_00125,TXN_0000125,0
170.3829726638945,11.832842916964914,5,entertainment,Starbucks,CUST_00126,TXN_0000126,0
197.13449718798333,20.322792652051902,6,food,Best Buy,CUST_00127,TXN_0000127,0
0.6976409181650647,14.41775458680944,3,retail,Amazon,CUST_00128,TXN_0000128,0
71.48761593385558,16.36399276878861,2,entertainment,Walmart,CUST_00129,TXN_0000129,0
54.02733209186713,23.844037449496994,1,entertainment,Amazon,CUST_00130,TXN_0000130,0
25.11673382758245,5.576053102176436,2,entertainment,Target,CUST_00131,TXN_0000131,0
12.768039154564681,14.974693794273321,1,travel,Amazon,CUST_00132,TXN_0000132,0
41.190857986243245,11.04771336137756,3,travel,Best Buy,CUST_00133,TXN_0000133,0
286.31211226911495,0.9468468701445945,4,entertainment,Amazon,CUST_00134,TXN_0000134,0
39.03838028814744,0.3472953960687608,4,retail,Target,CUST_00135,TXN_0000135,0
73.1452805760152,2.861485867628608,1,entertainment,Target,CUST_00136,TXN_0000136,0
121.40869768808548,15.578201772925155,1,entertainment,Best Buy,CUST_00137,TXN_0000137,0
45.197449896696234,13.611914109921413,5,travel,Walmart,CUST_00138,TXN_0000138,0
356.77981382916994,13.282309467929458,3,retail,Starbucks,CUST_00139,TXN_0000139,0
328.2009864541398,0.764562300678242,0,food,Walmart,CUST_00140,TXN_0000140,0
29.006129499220528,11.26327191264017,8,retail,Starbucks,CUST_00141,TXN_0000141,0
68.76592784638473,22.190947628220684,2,retail,Best Buy,CUST_00142,TXN_0000142,0
35.79304600790468,9.542204863455519,5,travel,Best Buy,CUST_00143,TXN_0000143,0
33.52496763810817,14.998139274922952,3,retail,Best Buy,CUST_00144,TXN_0000144,0
3.758447776552253,18.715648214955444,2,travel,Target,CUST_00145,TXN_0000145,0
94.04920709825932,18.814206699405304,7,retail,Walmart,CUST_00146,TXN_0000146,0
69.85196328296385,12.462721977486513,0,travel,Starbucks,CUST_00147,TXN_0000147,0
5.285108738039248,20.590846689656072,3,retail,Walmart,CUST_00148,TXN_0000148,0
32.662592101036935,9.393074240729927,4,retail,Starbucks,CUST_00149,TXN_0000149,0
238.88609510893403,21.32863715483516,4,retail,Amazon,CUST_00150,TXN_0000150,0
27.386055214207705,5.7654519934930875,4,retail,Walmart,CUST_00151,TXN_0000151,0
15.653086098546975,6.725193767773705,8,food,Amazon,CUST_00152,TXN_0000152,0
67.22721094736363,1.2748949807760264,4,food,Best Buy,CUST_00153,TXN_0000153,0
424.40369826152596,19.09396407701479,2,travel,Target,CUST_00154,TXN_0000154,0
27.71448135597262,10.009325669584934,1,food,Target,CUST_00155,TXN_0000155,0
111.51550102972934,5.498798733873577,2,entertainment,Walmart,CUST_00156,TXN_0000156,0
143.3887626239463,5.562966662797912,0,food,Amazon,CUST_00157,TXN_0000157,0
27.133317233580577,21.633598589501595,4,travel,Amazon,CUST_00158,TXN_0000158,0
130.2748928492316,20.013998411064886,3,entertainment,Starbucks,CUST_00159,TXN_0000159,0
45.8522799264304,13.284741248572399,1,food,Walmart,CUST_00160,TXN_0000160,0
100.05037477317713,14.786659209977305,3,entertainment,Walmart,CUST_00161,TXN_0000161,0
100.38378271376382,11.383813693206985,6,entertainment,Amazon,CUST_00162,TXN_0000162,0
76.73852499523488,9.399997029091413,4,entertainment,Amazon,CUST_00163,TXN_0000163,0
9.462915881162095,21.971445149239955,1,travel,Target,CUST_00164,TXN_0000164,0
180.3644794246297,3.0147048844872497,1,food,Walmart,CUST_00165,TXN_0000165,0
38.68102936673966,10.042722953189472,3,travel,Target,CUST_00166,TXN_0000166,0
20.643210660755653,8.269485791709009,3,travel,Best Buy,CUST_00167,TXN_0000167,0
4.1629759794345205,11.955617286027561,7,food,Best Buy,CUST_00168,TXN_0000168,0
89.37784045945834,10.983164989084202,5,travel,Amazon,CUST_00169,TXN_0000169,0
113.18517342673489,12.453348759625953,7,retail,Starbucks,CUST_00170,TXN_0000170,0
1.672694755847062,3.358055453447858,3,food,Amazon,CUST_00171,TXN_0000171,0
71.76305845494883,12.31539603631865,2,retail,Walmart,CUST_00172,TXN_0000172,0
25.682414705495766,5.818051533293061,4,food,Amazon,CUST_00173,TXN_0000173,0
103.61243415476919,4.42395237571659,2,food,Target,CUST_00174,TXN_0000174,0
19.160422253913374,1.5560212508685893,6,travel,Amazon,CUST_00175,TXN_0000175,0
117.4212527567719,18.30366141014738,3,travel,Target,CUST_00176,TXN_0000176,0
48.89587009811018,10.25860610055744,1,travel,Best Buy,CUST_00177,TXN_0000177,0
276.0343817804307,15.0394483994822,2,entertainment,Target,CUST_00178,TXN_0000178,0
14.794441343927895,17.46224023931384,6,food,Walmart,CUST_00179,TXN_0000179,0
41.713243399517175,16.303599967525283,4,entertainment,Amazon,CUST_00180,TXN_0000180,0
12.044428503699642,11.292017258152374,3,travel,Walmart,CUST_00181,TXN_0000181,0
258.61903971507235,9.309564694841516,4,retail,Target,CUST_00182,TXN_0000182,0
209.8333707160994,9.02303783137593,3,retail,Target,CUST_00183,TXN_0000183,0
29.83273700614889,15.361171126321352,4,food,Target,CUST_00184,TXN_0000184,0
107.87627390439145,11.875064518604962,2,entertainment,Target,CUST_00185,TXN_0000185,0
169.94840726392212,20.379173951724255,7,food,Target,CUST_00186,TXN_0000186,0
81.01323606865081,20.99284762384109,3,travel,Amazon,CUST_00187,TXN_0000187,0
75.42794101939461,4.093449072156443,4,entertainment,Starbucks,CUST_00188,TXN_0000188,0
27.687704543790314,3.2696076370974154,6,retail,Walmart,CUST_00189,TXN_0000189,0
9.772614047494073,15.129622224863988,4,travel,Best Buy,CUST_00190,TXN_0000190,0
227.51232251945228,7.229417953494706,2,travel,Best Buy,CUST_00191,TXN_0000191,0
230.67744276484268,0.4456972503623726,6,travel,Walmart,CUST_00192,TXN_0000192,0
100.26699194828848,21.32742406471092,2,entertainment,Amazon,CUST_00193,TXN_0000193,0
41.40465098113239,5.445618413851398,3,travel,Walmart,CUST_00194,TXN_0000194,0
42.95676158116439,22.302735640459417,2,retail,Target,CUST_00195,TXN_0000195,1
129.4465429727118,17.218426821078086,4,travel,Starbucks,CUST_00196,TXN_0000196,0
227.40973491072523,18.303683757875625,6,entertainment,Walmart,CUST_00197,TXN_0000197,0
218.1132569396613,4.83507589903585,2,entertainment,Amazon,CUST_00198,TXN_0000198,0
151.3562191930903,5.62066621480351,2,retail,Target,CUST_00199,TXN_0000199,0
